TRANSACTION_ID,POLICY_PUBLIC_ID,QUOTE_PUBLIC_ID,USER_PUBLIC_ID,INVOICE_PUBLIC_ID,TRANSACTION_STATUS,INVOICE_STATUS,CHARGE_CATEGORY,PRODUCT,SUBSCRIPTION_INTERVAL,PROCESSOR,PROVIDER_TYPE,IS_GATEWAY,ATTEMPT_NUMBER,AMOUNT,CURRENCY,PROVIDER_METHOD_TYPE,CREDIT_CARD_BRAND,ERROR_MESSAGE,TRANSACTION_PROCESSING_STARTED_AT,INVOICE_CREATED_AT
51770482,,LPQ856#####0124,LU24#####006,LINV-#####91ZWL2,error,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,39.38,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-24 3:16:52,2025-05-24 3:16:51
51755319,LPP90#####567,LPQ699#####4195,LU6B#####773,LINV-#####Kn8rS8,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,72.32,usd,apple_pay,Visa,,2025-05-23 18:24:37,2025-05-23 18:24:37
51762287,LPP39#####667,LPQ687#####6001,LU51#####2C7,LINV-#####wEl-Yh,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,85.8,usd,apple_pay,Visa,,2025-05-23 22:30:17,2025-05-23 22:30:17
51752619,LPP26#####886,LPQ279#####8482,LU4E#####D88,LINV-#####obe339,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,24.29,usd,apple_pay,Visa,,2025-05-23 16:47:31,2025-05-23 16:47:31
55760331,LPP19#####327,LPQ969#####0820,LU9B#####D52,LINV-#####_eFhqJ,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,82.39,usd,apple_pay,MasterCard,Your card was declined.,2025-06-26 13:55:49,2025-06-26 13:55:48
55719746,LPP80#####369,LPQ344#####7709,LU81#####139,LINV-#####YsT1C0,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,85.82,usd,apple_pay,MasterCard,,2025-06-26 10:50:29,2025-06-26 10:50:29
55719890,LPP10#####072,LPQ753#####0614,LU6B#####E33,LINV-#####TBUy0J,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,47.94,usd,apple_pay,Discover,,2025-06-26 10:51:06,2025-06-26 10:51:06
55796363,LPP55#####660,LPQ174#####6349,LU9D#####692,LINV-#####CTxMTZ,success,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,54.5,usd,apple_pay,Visa,,2025-06-26 19:51:21,2025-06-23 12:12:21
55777319,LPP18#####812,LPQ270#####6844,LU5E#####047,LINV-#####mxC1s4,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,80.04,usd,apple_pay,Visa,,2025-06-26 15:00:27,2025-06-26 15:00:27
51940780,,LPQ512#####5328,LU4E#####088,LINV-#####BCW_vJ,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,62.07,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-25 14:11:12,2025-05-25 14:11:12
57609031,LPP90#####550,LPQ283#####3344,LU39#####D05,LINV-#####NohzHp,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,43.97,usd,apple_pay,Visa,Your card was declined.,2025-07-09 11:28:31,2025-06-30 11:28:16
55852597,LPP19#####790,LPQ875#####4715,LU12#####D81,LINV-#####rDYo0V,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,146.14,usd,apple_pay,American Express,,2025-06-27 11:33:10,2025-06-27 11:33:10
55840001,LPP18#####735,LPQ982#####8851,LU78#####3C4,LINV-#####tF74Vh,error,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,22.72,usd,apple_pay,Discover,Insufficient Funds,2025-06-27 10:27:22,2025-06-27 10:27:22
51550845,LPP32#####201,LPQ885#####7195,LU4A#####308,LINV-#####YDD3qL,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,25.16,usd,apple_pay,Visa,,2025-05-22 6:08:52,2025-05-22 6:08:52
57724528,LPP88#####164,LPQ807#####9018,LU7D#####864,LINV-#####zDaWrt,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,65.36,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-10 10:11:50,2025-06-22 10:08:49
51729940,LPP51#####267,LPQ213#####6426,LU5E#####7C7,LINV-#####5H3jf3,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,32.55,usd,apple_pay,Visa,,2025-05-23 14:07:13,2025-05-23 14:07:13
56925166,LPP92#####717,LPQ425#####4623,LU4E#####508,LINV-#####jnv5mr,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.46,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-03 21:07:42,2025-06-30 14:28:00
55668669,LPP59#####195,LPQ448#####7771,LU9A#####132,LINV-#####pylWfp,refused,paid,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,37.99,usd,apple_pay,MasterCard,Not enough balance | 25 : Retry after 24 hour,2025-06-25 18:31:35,2025-06-22 12:20:36
55635581,LPP44#####760,LPQ084#####0696,LU38#####F05,LINV-#####Verv-H,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,2,108.53,usd,apple_pay,MasterCard,"Refused | 02 : Cannot approve at this time, try again later",2025-06-25 13:49:01,2025-06-25 13:49:01
55635485,LPP44#####760,LPQ084#####0696,LU38#####F05,LINV-#####Verv-H,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,108.53,usd,apple_pay,MasterCard,Policy,2025-06-25 13:49:01,2025-06-25 13:49:01
51964321,LPP30#####872,LPQ360#####9369,LU81#####059,LINV-#####N8qveI,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,61.62,usd,apple_pay,Visa,,2025-05-25 18:49:17,2025-05-25 18:49:16
51866017,LPP66#####866,LPQ045#####1068,LU12#####981,LINV-#####-eTCMb,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,72.94,usd,apple_pay,Visa,,2025-05-24 23:13:09,2025-05-24 23:13:09
51955075,LPP21#####176,LPQ081#####6864,LU43#####284,LINV-#####bDKL5r,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,37.64,usd,apple_pay,MasterCard,,2025-05-25 15:13:33,2025-05-25 15:13:33
57066717,LPP45#####578,LPQ833#####5108,LU5E#####2C7,LINV-#####dPVnVO,chargeback,canceled,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,34.44,usd,apple_pay,Visa,,2025-07-05 2:42:16,2025-06-28 8:35:26
57067342,LPP24#####123,LPQ748#####4660,LU12#####941,LINV-#####eqzMmq,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,31.4,usd,apple_pay,MasterCard,Restricted Card | 62 : Restricted card,2025-07-05 3:43:39,2025-06-23 9:24:49
57009903,LPP81#####022,LPQ743#####2892,LU6B#####333,LINV-#####xT-6DE,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.07,usd,apple_pay,Visa,Refused | SA : Inactive card,2025-07-04 13:12:16,2025-06-28 13:12:07
51984717,LPP19#####790,LPQ875#####4715,LU12#####D81,LINV-#####Ko612E,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,146.14,usd,apple_pay,American Express,,2025-05-26 8:48:57,2025-05-26 8:48:57
51976377,,LPQ547#####0320,LU39#####805,LINV-#####cUKcAh,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.31,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-05-26 6:55:14,2025-05-26 6:55:13
55352032,LPP51#####442,LPQ044#####1726,LU7D#####AA4,LINV-#####_7RjWH,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,52.33,usd,apple_pay,Visa,,2025-06-23 9:32:11,2025-06-23 9:32:11
56308169,LPP04#####811,LPQ301#####4883,LU4C#####F08,LINV-#####5bMZ9p,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,60.13,usd,apple_pay,Visa,,2025-06-30 14:23:22,2025-06-30 14:23:22
51587281,,LPQ034#####0335,LU29#####E06,LINV-#####cJRlr7,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,25.39,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-22 11:27:53,2025-05-22 11:27:53
51575759,,LPQ197#####9249,LU6B#####013,LINV-#####J6alU_,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,45.36,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-05-22 10:22:35,2025-05-22 10:22:35
58888485,LPP05#####046,LPQ063#####0052,LU5E#####1C7,LINV-#####xNGGEI,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.74,usd,apple_pay,Visa,"Declined Non Generic | 78 : Blocked, first used",2025-07-18 15:23:26,2025-06-24 15:23:09
58876554,LPP92#####717,LPQ425#####4623,LU4E#####508,LINV-#####jnv5mr,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.46,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-18 14:28:09,2025-06-30 14:28:00
58889152,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####1BhrFd,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,35.98,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-18 15:26:26,2025-06-24 15:26:04
58886042,LPP43#####961,LPQ136#####4172,LU72#####CC4,LINV-#####_mKcYa,success,paid,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,33.33,usd,apple_pay,MasterCard,,2025-07-18 15:12:07,2025-06-24 15:11:53
52069581,LPP46#####718,LPQ013#####2698,LU49#####084,LINV-#####H7MAjU,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,41.1,usd,apple_pay,MasterCard,,2025-05-26 22:43:50,2025-05-26 22:43:50
56094282,LPP44#####433,LPQ134#####9215,LU49#####884,LINV-#####9gDlGn,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,33.86,usd,apple_pay,MasterCard,Not enough balance | 27 : Retry after 4 days,2025-06-29 10:58:28,2025-06-29 10:58:28
56096326,LPP45#####489,LPQ083#####7873,LU81#####F99,LINV-#####evckSZ,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,33.33,usd,apple_pay,Visa,Insufficient Funds,2025-06-29 11:08:52,2025-06-29 11:08:52
56102228,LPP52#####990,LPQ599#####3258,LU5E#####7C7,LINV-#####w6fqGA,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,176.8,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-29 11:39:56,2025-06-23 11:39:40
57477592,LPP44#####433,LPQ134#####9215,LU49#####884,LINV-#####9gDlGn,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,33.86,usd,apple_pay,MasterCard,Not enough balance | 28 : Retry after 6 days,2025-07-08 10:58:36,2025-06-29 10:58:28
56647038,LPP89#####254,LPQ413#####6906,LU6B#####FF3,LINV-#####0dm4nI,refused,paid,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,22.59,usd,apple_pay,MasterCard,Insufficient Funds,2025-07-02 2:06:29,2025-06-27 13:35:09
51642298,LPP28#####805,LPQ427#####8760,LU4E#####488,LINV-#####jr0e3u,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,84.23,usd,apple_pay,Visa,,2025-05-22 16:12:15,2025-05-22 16:12:15
58829451,LPP90#####550,LPQ283#####3344,LU39#####D05,LINV-#####NohzHp,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,43.97,usd,apple_pay,Visa,Your card was declined.,2025-07-18 11:28:28,2025-06-30 11:28:16
52245828,LPP13#####836,LPQ774#####0550,LU4E#####E88,LINV-#####Hl1xGN,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,38.86,usd,apple_pay,Visa,,2025-05-28 12:29:21,2025-05-28 12:29:20
57000138,LPP72#####493,LPQ169#####7802,LU73#####264,LINV-#####66tnCw,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,68.27,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-04 12:35:28,2025-06-22 12:35:13
55883278,LPP59#####373,LPQ064#####5997,LU5E#####047,LINV-#####aHJ0rj,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,24.83,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-27 13:46:33,2025-06-27 13:46:33
51531075,LPP80#####939,LPQ818#####4886,LU5E#####947,LINV-#####kUBskf,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,113.93,usd,apple_pay,Visa,,2025-05-21 16:03:39,2025-05-21 16:03:39
51763156,,LPQ912#####9327,LU9D#####C72,LINV-#####s4QqiY,error,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,32.73,usd,apple_pay,Visa,Your card has insufficient funds.,2025-05-23 23:30:22,2025-05-23 23:30:21
51721932,LPP88#####126,LPQ713#####3118,LU7D#####2E4,LINV-#####m0L_I6,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,103.03,usd,apple_pay,Discover,,2025-05-23 13:22:17,2025-05-23 13:22:17
51758215,LPP67#####797,LPQ134#####3985,LU39#####B05,LINV-#####m5ygrc,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,51.52,usd,apple_pay,MasterCard,,2025-05-23 19:36:08,2025-05-23 19:36:08
57983961,LPP60#####485,LPQ260#####0261,LU49#####384,LINV-#####nZZzSS,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,25.75,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-12 9:44:48,2025-06-27 9:44:33
58023044,LPP92#####511,LPQ687#####5129,LU4E#####C08,LINV-#####Xk4n_L,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,129.84,usd,apple_pay,MasterCard,Insufficient Funds,2025-07-12 12:40:14,2025-06-27 12:39:41
52312798,LPP93#####468,LPQ858#####9181,LU39#####405,LINV-#####IuGhoK,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,25.46,usd,apple_pay,Visa,,2025-05-29 5:14:03,2025-05-29 5:14:02
51550552,,LPQ027#####9166,LU9D#####C32,LINV-#####-1_LHb,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,38.75,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-22 5:25:28,2025-05-22 5:25:28
51594674,,LPQ623#####3413,LU9D#####C32,LINV-#####JiF1Bo,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,74.47,usd,apple_pay,American Express,Refused | 100 : Deny,2025-05-22 12:06:41,2025-05-22 12:06:41
56095668,LPP83#####970,LPQ074#####7845,LU4E#####A08,LINV-#####pxHWuQ,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,46.63,usd,apple_pay,American Express,,2025-06-29 11:05:48,2025-06-29 11:05:48
56094092,LPP44#####433,LPQ134#####9215,LU49#####884,LINV-#####9gDlGn,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,33.86,usd,apple_pay,MasterCard,Insufficient Funds,2025-06-29 10:58:28,2025-06-29 10:58:28
51974086,LPP92#####630,LPQ719#####3017,LU9D#####CF2,LINV-#####iAgBrh,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,41.87,usd,apple_pay,MasterCard,,2025-05-26 1:59:14,2025-05-26 1:59:13
57023272,LPP73#####296,LPQ203#####1663,LU29#####006,LINV-#####xeBcAS,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,39.97,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-07-04 14:10:31,2025-06-28 14:09:51
55880992,LPP89#####254,LPQ413#####6906,LU6B#####FF3,LINV-#####0dm4nI,error,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,2,22.59,usd,apple_pay,MasterCard,Insufficient Funds,2025-06-27 13:35:09,2025-06-27 13:35:09
56919240,LPP54#####678,LPQ174#####9914,LU48#####F84,LINV-#####JbE5et,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,44.3,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-07-03 18:52:35,2025-06-30 11:40:30
56095988,LPP58#####521,LPQ476#####6868,LU1A#####181,LINV-#####6XCg4P,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,44.77,usd,apple_pay,MasterCard,,2025-06-29 11:07:16,2025-06-29 11:07:16
56094687,LPP50#####226,LPQ914#####5495,LU6B#####AB3,LINV-#####6XTg3m,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,58.78,usd,apple_pay,Visa,,2025-06-29 11:01:04,2025-06-29 11:01:03
56730435,LPP12#####368,LPQ368#####2393,LU81#####3D9,LINV-#####LsYc25,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,59.49,usd,apple_pay,Visa,Issuer Suspected Fraud | 59 : Suspected fraud,2025-07-02 13:24:01,2025-06-23 13:23:51
51729856,LPP65#####315,LPQ139#####7437,LU29#####006,LINV-#####22akgf,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,97.77,usd,apple_pay,MasterCard,,2025-05-23 14:06:45,2025-05-23 14:06:45
51708302,,LPQ460#####1452,LU5E#####FC7,LINV-#####j7HCPX,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,2,87.73,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-05-23 12:17:48,2025-05-23 12:17:48
56093533,LPP41#####447,LPQ674#####9387,LU5E#####347,LINV-#####r-YvtL,refused,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,56.67,usd,apple_pay,Visa,Refused | SA : Inactive card,2025-06-29 10:55:41,2025-06-29 10:55:40
55633952,LPP41#####148,LPQ234#####7171,LU9B#####432,LINV-#####Cx8PAD,error,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,34.66,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-25 13:40:13,2025-06-25 13:40:13
55628051,LPP36#####454,LPQ073#####3483,LU49#####484,LINV-#####hlCXtq,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,2,28.38,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-06-25 13:09:12,2025-06-25 13:09:11
55633800,LPP94#####706,LPQ330#####4719,LU53#####6C7,LINV-#####_0P968,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,32.32,usd,apple_pay,Visa,,2025-06-25 13:40:15,2025-06-25 13:40:15
55759527,LPP12#####556,LPQ573#####8004,LU49#####284,LINV-#####5uSuc-,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,108.87,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-06-26 13:51:48,2025-06-26 13:51:48
55784632,LPP66#####387,LPQ530#####6684,LU56#####547,LINV-#####WLKqGk,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,45.06,usd,apple_pay,Visa,,2025-06-26 15:35:56,2025-06-26 15:35:56
55721758,LPP63#####034,LPQ675#####2455,LU4E#####588,LINV-#####8QIV5j,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,22.15,usd,apple_pay,Visa,,2025-06-26 11:00:05,2025-06-26 11:00:05
55782916,LPP91#####819,LPQ139#####8113,LU39#####405,LINV-#####IZfxHL,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,30.95,usd,apple_pay,Visa,,2025-06-26 15:27:20,2025-06-26 15:27:20
55783439,LPP59#####001,LPQ058#####0318,LU6B#####CD3,LINV-#####CpVmIu,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.83,usd,apple_pay,Visa,,2025-06-26 15:29:58,2025-06-26 15:29:58
55782101,LPP07#####275,LPQ235#####9692,LU5E#####EC7,LINV-#####E_oiOI,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,40.8,usd,apple_pay,MasterCard,,2025-06-26 15:23:17,2025-06-26 15:23:17
55938745,LPP46#####338,LPQ098#####7566,LU9D#####C12,LINV-#####KDhHz4,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,46.64,usd,apple_pay,Visa,,2025-06-28 8:30:16,2025-06-28 8:30:16
51858177,LPP74#####202,LPQ162#####8809,LU81#####D59,LINV-#####8YqWVW,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,79.75,usd,apple_pay,Visa,,2025-05-24 16:00:30,2025-05-24 16:00:30
51873492,LPP98#####093,LPQ022#####5819,LU74#####584,LINV-#####aLNsZ8,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,61.64,usd,apple_pay,Visa,,2025-05-25 4:05:35,2025-05-25 4:05:34
51872864,LPP67#####030,LPQ044#####8061,LU27#####A06,LINV-#####nssQG1,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,69.55,usd,apple_pay,Discover,,2025-05-25 3:05:57,2025-05-25 3:05:57
51859340,LPP14#####280,LPQ956#####1084,LU5B#####AC7,LINV-#####cJWHkB,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,40.3,usd,apple_pay,Visa,,2025-05-24 16:55:06,2025-05-24 16:55:06
56780882,LPP51#####881,LPQ094#####9278,LU39#####C05,LINV-#####0Xjj7e,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,61.27,usd,apple_pay,Visa,Blocked Card | 43 : Stolen card,2025-07-02 19:41:06,2025-06-29 14:27:31
52449404,LPP40#####776,LPQ295#####1438,LU9D#####312,LINV-#####Jk8_34,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,67.79,usd,apple_pay,Visa,,2025-05-30 9:59:57,2025-05-30 9:59:57
52290950,,LPQ151#####0670,LU4E#####388,LINV-#####pzs81H,refused,canceled,new policy transaction,pet,annual,cko,spreedly_cko,True,3,660.27,usd,apple_pay,MasterCard,Declined - Do Not Honour,2025-05-28 16:08:47,2025-05-28 16:08:46
52293182,LPP01#####157,LPQ285#####3014,LU8D#####819,LINV-#####y5RGGN,success,paid,new policy transaction,pet,annual,adyen,spreedly_adyen,True,1,473.34,usd,apple_pay,Discover,,2025-05-28 17:32:40,2025-05-28 17:32:40
52311323,,LPQ398#####6450,LU49#####784,LINV-#####JUy0LX,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,37.48,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-29 3:17:19,2025-05-29 3:17:19
56186124,LPP69#####887,LPQ843#####2009,LU5E#####8C7,LINV-#####4RBUnP,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,45.18,usd,apple_pay,MasterCard,Not enough balance | 25 : Retry after 24 hour,2025-06-30 8:27:02,2025-06-30 8:27:02
56350070,LPP59#####373,LPQ064#####5997,LU5E#####047,LINV-#####aHJ0rj,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,24.83,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-30 19:34:54,2025-06-27 13:46:33
56349234,LPP17#####937,LPQ771#####4295,LU9D#####8D2,LINV-#####vjkA7d,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,59.66,usd,apple_pay,Visa,Revocation Of Auth | R1 : Revocation of Authorization Order,2025-06-30 19:17:50,2025-06-27 13:46:29
51950327,LPP12#####556,LPQ573#####8004,LU49#####284,LINV-#####JVvE1j,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,108.87,usd,apple_pay,Visa,,2025-05-25 14:45:33,2025-05-25 14:45:33
51663237,LPP64#####858,LPQ039#####3144,LU6B#####E53,LINV-#####zqR0vT,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,49.53,usd,apple_pay,Visa,,2025-05-23 7:04:52,2025-05-23 7:04:52
51770443,,LPQ856#####0124,LU24#####006,LINV-#####v5BzLh,error,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,39.38,usd,apple_pay,Visa,Your card was declined.,2025-05-24 3:13:42,2025-05-24 3:13:42
57691140,LPP24#####123,LPQ748#####4660,LU12#####941,LINV-#####eqzMmq,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,31.4,usd,apple_pay,MasterCard,Restricted Card | 62 : Restricted card,2025-07-10 2:19:34,2025-06-23 9:24:49
51979344,LPP25#####006,LPQ165#####4537,LU12#####241,LINV-#####DZXiL6,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,51.5,usd,apple_pay,MasterCard,,2025-05-26 8:15:14,2025-05-26 8:15:14
55536469,LPP81#####194,LPQ086#####4823,LU9D#####BB2,LINV-#####cHzEXm,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,57.89,usd,apple_pay,Visa,,2025-06-24 15:21:36,2025-06-24 15:21:36
57383186,LPP21#####326,LPQ235#####2164,LU5B#####DC7,LINV-#####aBUDLL,refused,paid,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,71.38,usd,apple_pay,Visa,Insufficient Funds,2025-07-07 13:49:47,2025-06-25 13:49:35
57387116,LPP66#####866,LPQ045#####1068,LU12#####981,LINV-#####uAFUwB,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,72.94,usd,apple_pay,Visa,Declined - Do Not Honour,2025-07-07 14:07:14,2025-06-25 14:06:58
57279824,LPP26#####307,LPQ067#####5054,LU39#####805,LINV-#####5venvn,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,131.98,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-06 15:12:19,2025-06-24 15:12:07
58243870,LPP89#####254,LPQ413#####6906,LU6B#####FF3,LINV-#####0dm4nI,refused,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,22.59,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-07-14 10:27:54,2025-06-27 13:35:09
51961685,LPP59#####390,LPQ266#####2468,LU81#####5D9,LINV-#####s8YNFg,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,69.59,usd,apple_pay,Visa,,2025-05-25 16:11:09,2025-05-25 16:11:09
56012780,LPP91#####469,LPQ794#####9786,LU81#####C79,LINV-#####hb9uFA,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,49.36,usd,apple_pay,Visa,,2025-06-28 14:00:36,2025-06-28 14:00:35
57053775,LPP93#####728,LPQ544#####4076,LU5E#####8C7,LINV-#####ZNMYUr,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,54.84,usd,apple_pay,Visa,Refused | SA : Inactive card,2025-07-04 21:03:05,2025-06-27 13:25:59
51872782,LPP88#####659,LPQ959#####7320,LU52#####047,LINV-#####Xx3idM,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,17.47,usd,apple_pay,MasterCard,,2025-05-25 2:51:02,2025-05-25 2:51:02
51862459,LPP94#####706,LPQ330#####4719,LU53#####6C7,LINV-#####ly8Nix,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,32.32,usd,apple_pay,Visa,,2025-05-24 19:13:37,2025-05-24 19:13:37
